what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1388649573659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1388649573973
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1388649574810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1388649575047
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1388649576567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388649577132
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1388649578396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388649579137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388649583045
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1388649583065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388649584824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388649768784
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388649769687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388649770536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388650111332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388650113884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651055484
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1388651058045
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388651059529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651064050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1388651064646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651099401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651099509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651137959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651139095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651298987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651299541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651303629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388651304549
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1388651305126
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388651305572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651306342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651307713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651315670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651332402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651332412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651374752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651376122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651578544
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1388651579109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388651579505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651580443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388652409554
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388652410472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388652412958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388652417795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1388652420185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388652424828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388652430457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388652433990
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652436791
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652436927
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388652440218
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652441122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652441179
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652443054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652443162
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388652445438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388652448356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388652461450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1388652461468
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652461760
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388652467229
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652467468
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652467573
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388652471574
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652471802
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388652472149
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652472398
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388652472459
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388652479095
